HIP,RAhms,DEdms,vmag,VarFlag,HD,spectral_type,tic,logg,teff,ra,dec,ms,rs,period
12300,02 38 24.75,-37 59 25.4,6.48,1.0,16589.0,F6V,91638523.0,3.8251,6209.17,39.6034799122614,-37.9905442489187,1.19,2.20933,4.964737040869686
22229,04 46 52.20,-60 36 13.8,7.72,2.0,30791.0,F8V,55497281.0,4.13736,6135.0,71.71773342407609,-60.603527383959296,1.16,1.5225799999999998,17.295392489978767
57021,11 41 26.11,-41 01 04.7,6.86,,101614.0,G0V,454015615.0,4.2472900000000005,5924.48,175.35934431104099,-41.0182601973658,1.08,1.2945,4.4740112542122334
56245,11 31 47.63,-20 46 35.6,6.24,,100219.0,F7V,434494629.0,4.00847,6164.41,172.948134712756,-20.776472738878105,1.17,1.77374,7.674029362854472
11448,02 27 42.33,-33 53 47.7,7.59,,15394.0,F7V,91528642.0,4.4297900000000014,6273.66,36.9264468364125,-33.8965611368043,1.22,1.11511,13.479566133321137
107806,21 50 23.73,-58 18 17.4,7.89,,207377.0,G6V,370240932.0,4.31076,5553.0,327.599133133603,-58.3050538853532,0.98,1.14622,16.170943732376077
103571,20 59 05.18,+04 17 41.9,5.24,,,G0V,396547166.0,4.26632,6419.0,314.771284606598,4.2946273744922205,1.29,1.38411,9.844394200518115
74183,15 09 29.48,+24 40 33.4,7.41,,134495.0,F6V,229906957.0,4.25675,6343.44,227.37288586731202,24.6760258304746,1.26,1.38307,6.58781810340764
49081,10 01 01.02,+31 55 29.0,5.37,,86728.0,G1V,172954294.0,4.30526,5742.0,150.252736581022,31.9236713455063,1.03,1.18255,15.045070077193095
103458,20 57 40.49,-44 07 37.2,6.52,,199288.0,G0V,126584063.0,4.45791,5777.32,314.416949802046,-44.129372099512395,1.04,0.996774,15.754202632481096
37718,07 44 12.62,-50 27 25.5,6.64,,63008.0,F8V,268181496.0,4.41915,6205.0,116.052133379088,-50.456725933708704,1.19,1.1149,10.907129149551567
649,00 08 00.25,-07 32 41.2,7.85,,334.0,F5V,37652317.0,4.0995,6459.11,2.00098106810842,-7.544698498783081,1.31,1.69013,6.257400044748857
3961,00 50 52.43,-71 09 05.5,6.86,,5028.0,F5V,39048880.0,4.41472,6472.99,12.718379890285899,-71.1514358224677,1.32,1.18022,5.651658365743814
18069,03 51 42.86,-60 21 35.9,7.88,,24650.0,F8V,237928695.0,4.16225,6367.0,57.928533042476396,-60.360047731203395,1.27,1.54814,0.18406931308910052
51248,10 28 03.81,+48 47 13.4,6.42,,90508.0,G1V,252487672.0,4.3961,5841.0,157.016174543077,48.784902986256895,1.05,1.07542,11.426343321132723
11287,02 25 24.28,-21 48 35.5,7.67,,15097.0,F6V,63942870.0,3.89001,6188.23,36.3511036863708,-21.8100169975142,1.18,2.0416,17.7344253667745
101345,20 32 23.51,-09 51 13.1,5.66,,195564.0,G3V,205591703.0,3.92752,5631.0,308.09872874264,-9.853385166151039,1,1.80001,2.49373186582477
51933,10 36 32.22,-12 13 42.6,5.71,,91889.0,F7V,386563653.0,4.16118,6083.75,159.134924731454,-12.230122222144802,1.14,1.46858,0.5482809918884343
103311,20 55 47.64,-17 06 50.5,7.27,2.0,199143.0,F8V,206189744.0,4.25406,6098.0,313.948645408615,-17.1141839421025,1.15,1.32542,8.476815840442693
17515,03 45 01.57,-70 01 25.9,7.57,,24085.0,G0V,32001057.0,4.1967,6047.93,56.2564612737881,-70.0241001167873,1.13,1.40353,11.7418970104928
73309,14 58 52.99,-04 59 20.4,6.08,,132375.0,F8V,175838533.0,4.08898,6202.0,224.719923086915,-4.98925290867704,1.19,1.63049,4.979927023476735
34992,07 14 22.64,-61 04 11.4,7.17,,56737.0,F3V,349190908.0,4.1565900000000005,6454.82,108.593764668036,-61.06978485028629,1.31,1.58261,11.743905532753185
109450,22 10 25.94,+18 47 49.8,7.57,,210483.0,G1V,258783637.0,4.17186,5852.18,332.609010366158,18.797105899942103,1.06,1.3988,13.926331786876602
67009,13 43 57.38,-41 20 56.0,7.88,,119416.0,G0V,166143791.0,4.14351,5954.0,205.988779,-41.34912,1.18700003623962,,31.59798421212651
89042,18 10 26.26,-62 00 10.0,5.47,,165499.0,G0V,303704858.0,4.29062,5952.64,272.608963239025,-62.0022386940204,1.09,1.23719,5.575678953549166
4072,00 52 12.88,-22 37 00.3,7.13,,5058.0,G0V,28054967.0,4.06905,6171.0,13.053214,-22.61727,1.07500004768372,,4.629557424308577
57507,11 47 15.99,-30 17 09.4,6.48,,102438.0,G5V,157324520.0,4.50587,5563.6,176.815865605292,-30.286510390588397,0.98,0.915614,31.153280226052185
90596,18 29 11.93,-29 15 33.9,6.88,,170142.0,F5V,324382051.0,4.17747,6505.0,277.29968355260297,-29.259533349044,1.33,1.55677,3.4302190344766883
107072,21 41 07.41,+01 18 30.2,7.93,,206282.0,F6V,353196091.0,4.01118,6382.45,325.281043336777,1.30848088051969,1.28,1.84949,11.164644104432222
101983,20 40 02.27,-60 32 51.0,5.11,,196378.0,F8V,351604689.0,3.91355,6070.63,310.010991831787,-60.548893648868294,1.13,1.94446,4.042882290686813
107022,21 40 30.07,-74 04 29.3,7.07,,205536.0,G8V,352510765.0,4.47617,5432.49,325.12405798702304,-74.0742817992133,0.95,0.932847,30.301000616888068
20610,04 24 52.80,-77 41 06.0,8.0,,29058.0,F7V,33910267.0,4.36335,6330.0,66.2194237533177,-77.6850252225202,1.25,1.2184700000000002,0.4942810952774442
12837,02 45 01.13,-22 09 58.7,7.14,,17207.0,F7V,326241978.0,4.5026,6443.19,41.254563202068404,-22.166533323589,1.3,1.05853,5.430688256118326
42172,08 35 51.05,+06 37 13.9,5.91,,72945.0,F8V,468986279.0,4.2411400000000015,6161.88,128.962405658186,6.6202169271844005,1.17,1.35693,17.210516751231726
26779,05 41 20.33,+53 28 56.4,6.21,1.0,37394.0,K1V,311063391.0,4.54817,5249.0,85.3347322015541,53.481058504738904,0.9,0.835734,2.387423473465708
71861,14 41 55.93,-58 36 56.6,6.21,,128917.0,F4V,187730895.0,4.04343,6494.86,220.483250008289,-58.6158322897694,1.33,1.81653,0.5251403123118905
79672,16 15 37.13,-08 22 05.7,5.49,,146233.0,G1V,135656809.0,4.42175,5791.0,243.90529322863998,-8.36943947035461,1.04,1.03914,7.203180432200337
49767,10 09 31.91,-32 50 48.3,7.45,,88201.0,G0V,70871696.0,4.3693,6081.63,152.382355695164,-32.8466647367143,1.14,1.1556799999999998,4.566258537346565
42291,08 37 20.23,-40 08 51.9,6.53,,73524.0,G1V,180664865.0,4.35343,6003.88,129.333304667813,-40.14766671390471,1.11,1.1614,16.45163593926617
86419,17 39 29.47,-39 20 39.2,7.41,,160001.0,G3V,263835459.0,4.26198,5788.0,264.873085288734,-39.3442433304111,1.04,1.24899,6.518746271834182
12965,02 46 45.34,-40 57 32.6,7.89,1.0,17461.0,F7V,308227406.0,4.1268,6247.0,41.6890736547513,-40.959008374336904,1.21,1.57408,0.7846270748792199
51550,10 31 45.58,+24 04 56.3,7.93,,91148.0,G8V,165315906.0,4.48386,5664.63,157.940015830016,24.0822057919419,1.01,0.953381,6.139035120732208
20478,04 23 20.14,-25 23 39.7,7.82,,27905.0,G3V,178776121.0,4.50188,5918.34,65.8340113921224,-25.3949997572926,1.08,0.965619,4.640206767089997
33382,06 56 34.19,+01 09 48.6,7.41,,51219.0,G8V,301780349.0,4.41268,5640.0,104.142438886115,1.16208459606209,1,1.02966,6.541714892957472
117391,23 48 09.42,-16 41 56.5,7.55,,223271.0,F7V,270269435.0,4.30802,6364.7,357.038994312083,-16.6991438453006,1.27,1.30896,8.939299948370572
20606,04 24 50.77,-50 37 18.6,7.69,,28254.0,G5V,219256496.0,4.04092,5653.0,66.2112715032449,-50.6221898584095,1,1.5797,24.632450148548788
57841,11 51 41.62,-30 50 02.7,5.85,,103026.0,F8V,141969034.0,4.0254900000000005,6120.35,177.923368154445,-30.8348066337424,1.16,1.73187,2.8209675611037386
38765,07 56 09.17,-71 59 10.3,7.94,,66168.0,F8V,272322827.0,4.45774,6154.19,119.038053901541,-71.98586413705691,1.17,1.05745,8.215771007925154
27471,05 49 04.06,-31 41 32.4,7.85,,39123.0,F5V,100659590.0,4.21579,6512.37,87.26700138244681,-31.6924278621104,1.34,1.49518,1.4590623191185284
70016,14 19 35.23,-05 09 03.2,7.58,,125455.0,K1V,203230367.0,4.5663300000000016,5103.0,214.895264284308,-5.1511917153926525,0.86,0.800048,14.802822309703014
92270,18 48 16.39,+23 30 53.2,6.19,,174160.0,F8V,348503219.0,4.31475,6333.63,282.068344826271,23.5147478377248,1.25,1.2885799999999998,17.55883657010513
3483,00 44 27.64,-13 24 56.7,7.58,,4219.0,F6V,92225284.0,3.96037,6178.25,11.1153525381597,-13.4158173753684,1.18,1.88273,15.146646762830484
102815,20 49 46.40,+25 46 15.3,7.67,,198483.0,G0V,282762698.0,4.32993,6086.75,312.443574670606,25.770934548836106,1.14,1.20927,2.9675055185701544
105312,21 19 46.00,-26 21 07.2,6.56,,202940.0,G5V,326395505.0,4.40418,5321.0,319.94012142420286,-26.352878325439,0.92,0.997322,15.160099594915625
113829,23 03 05.05,+20 55 07.1,6.65,,217813.0,G5V,245325810.0,4.43818,5844.94,345.77073927775496,20.918572997847303,1.05,1.02456,21.792178142776383
118115,23 57 33.25,-09 38 49.8,7.89,,224383.0,G2V,9787111.0,4.26478,5805.27,359.38966091289706,-9.647519637823027,1.04,1.24498,15.871478062928054
25396,05 25 58.54,-19 41 23.5,7.53,,35722.0,F6V,255752747.0,4.3786,6187.0,81.49394796677609,-19.689930188833802,1.18,1.16326,5.320085734805669
98819,20 04 06.47,+17 04 16.2,5.8,,190406.0,G1V,275240386.0,4.41549,5940.0,301.025920434902,17.070188165685803,1.08,1.0666,16.31223728445072
12548,02 41 27.02,-71 27 44.4,7.76,,17215.0,G6V,259863352.0,4.0414900000000005,5625.0,40.3636610534185,-71.46250785914809,1.02400004863739,,9.507920856936593
78716,16 04 09.77,-37 18 26.5,7.86,,143846.0,G2V,69429186.0,4.44883,5847.25,241.03969678598202,-37.3074025427482,1.06,1.01688,35.81416384683362
6271,01 20 27.75,-57 20 19.4,7.0,,8224.0,F7V,206583981.0,4.246569999999998,6288.0,20.116422138049604,-57.3385160959853,1.23,1.3826200000000002,4.151120024890887
116051,23 30 54.27,-15 58 56.2,7.9,,221282.0,F7V,434098745.0,4.21384,6339.55,352.72628763219,-15.982340786204901,1.26,1.45311,6.740681188923265
7404,01 35 26.16,-13 22 52.0,7.17,,9782.0,G0V,54018090.0,4.34422,6021.67,23.8596175699295,-13.381028495358601,1.11,1.17377,8.824177913644844
94347,19 12 11.15,-83 29 00.2,7.26,,174930.0,F5V,369270103.0,4.2199997901916495,6429.23,288.04936335057704,-83.4836948599725,1.00300002098083,1.37654,3.3149658703722586
104344,21 08 17.07,+43 44 51.3,7.87,,201456.0,F8V,136103424.0,4.21621,6327.5,317.071520385171,43.7477042622575,1.25,1.44339,2.4628530507080693
18432,03 56 28.60,-25 10 50.4,6.88,,24892.0,G8V,89320803.0,3.82649,5340.0,59.119448152726704,-25.1813413048928,0.92,1.93948,32.6888696858922
62277,12 45 42.84,-50 10 46.8,7.13,,110892.0,F5V,163946606.0,4.28612,6397.84,191.42756954838902,-50.179870957405605,1.28,1.34765,0.7282064607717998
24947,05 20 38.02,-39 45 17.9,7.39,1.0,35114.0,F6V,167699908.0,4.35625,6288.71,80.1585346046417,-39.7549428378176,1.23,1.2186,8.47762827687472
111565,22 36 07.34,-54 36 35.9,7.58,,213941.0,G5V,403223176.0,4.4433,5551.73,339.032097157568,-54.6106200352056,0.98,0.984008,24.777406737123606
96895,19 41 49.09,+50 31 31.6,5.99,,186408.0,G2V,27533341.0,4.2612,5778.0,295.453974712794,50.525060772198714,1.04,1.25012,3.190548026891254
57757,11 50 41.29,+01 45 55.4,3.59,,102870.0,F8V,366661076.0,4.00292,6070.89,177.673814413788,1.76472700955296,1.13,1.7543400000000002,10.313606144791319
99868,20 15 42.48,+31 14 32.2,7.68,,192804.0,F8V,379043804.0,3.96825,6096.45,303.926789754364,31.2421328367983,1.14,1.83384,16.940958470138536
53709,10 59 20.79,+79 40 32.8,7.32,,94686.0,F8V,156085530.0,4.01717,6094.0,164.837372248437,79.6758771244691,1.14,1.7334,0.5768260822380161
12167,02 36 47.79,-25 01 24.9,7.7,,16358.0,G2V,65344368.0,4.11017,6030.21,39.1989179057244,-25.0237674592399,1.12,1.54368,8.728005700885188
97675,19 51 01.50,+10 24 57.8,5.12,,187691.0,F8V,408842743.0,4.14789,6119.81,297.756848982875,10.415720883165699,1.15,1.49774,4.275247184083576
54745,11 12 32.53,+35 48 52.0,6.41,1.0,97334.0,G0V,85335212.0,4.42686,5905.0,168.134793937674,35.8140809886941,1.07,1.04785,0.5179873703937045
58057,11 54 26.06,-37 44 56.7,6.46,,103437.0,F7V,306996173.0,4.4439997673034695,6417.0,178.607563262463,-37.748935490455,1.33000004291534,,10.032739040307668
105547,21 22 35.80,-55 47 01.0,7.45,,203148.0,F5V,425865767.0,4.2934800000000015,6512.0,320.649298556892,-55.7836625389419,1.34,1.36725,3.6251223309018688
85222,17 24 50.66,-41 30 02.1,7.79,,157387.0,F6V,463807707.0,4.06588,6351.45,261.211114916492,-41.500490936031106,1.26,1.72298,5.497974623120628
45183,09 12 25.42,-81 46 07.0,7.49,,80913.0,F6V,309433928.0,4.0462099999999985,6013.24,138.104540105452,-81.7685522074954,1.11,1.6542,7.332265493031332
53206,10 52 56.71,-17 16 38.3,7.13,,94310.0,G6V,422278444.0,4.1322,5697.0,163.235866018489,-17.2771354143475,1.01,1.4292,12.437344106045003
17276,03 41 59.09,-24 39 07.7,6.77,,23148.0,F6V,89115385.0,4.31525,6488.53,55.4966613263284,-24.6522289565694,1.33,1.3284200000000002,2.6149238852426233
48780,09 56 57.85,-15 53 41.9,7.41,,86264.0,F7V,348964243.0,4.09213,6352.22,149.240994219182,-15.895117495512302,1.26,1.67169,0.8110247088804051
26486,05 38 00.96,+78 21 33.1,7.73,,35783.0,F6V,428891081.0,4.1916400000000005,6369.63,84.50481992714971,78.35855860831451,1.27,1.49664,2.1279815139487006
30545,06 25 16.41,-00 56 43.3,5.88,,45067.0,F8V,42334982.0,3.90528,5940.0,96.3189433923461,-0.9458828238890842,1.08,1.91913,12.743457234127574
100017,20 17 30.63,+66 51 10.7,5.91,,193664.0,G3V,403585118.0,4.47391,5934.55,304.380534478532,66.853689324437,1.08,0.997218,7.924173262408153
72217,14 46 10.92,-21 10 32.6,6.43,,129980.0,G2V,309244750.0,4.29099988937378,6120.0,221.54532200000003,-21.175963,1.31900000572205,,18.541750610934443
50921,10 23 55.30,-29 38 44.8,6.92,,90156.0,G5V,193032655.0,4.53289,5635.0,155.980308072759,-29.6455296162435,1,0.896581,15.832484411965096
70497,14 25 12.02,+51 51 06.2,4.04,,126660.0,F7V,441709021.0,4.03043,6216.86,216.299145892961,51.8507392012381,1.2,1.7515,9.734138587481587
75255,15 22 36.79,-47 55 13.5,7.68,,136466.0,G5V,136915878.0,4.1973,5415.0,230.652067,-47.920937,0.745999991893768,,20.020688761474837
68641,14 03 01.71,-31 41 03.1,6.18,,122510.0,F6V,365714263.0,4.55100011825562,6051.0,210.757134,-31.68412600000001,1.03999996185303,,5.8898734599127405
50653,10 20 40.55,-53 39 50.9,7.64,,89839.0,F7V,294028147.0,4.31309,6315.73,155.168926103765,-53.664093000983,1.24,1.28588,2.0339194077864033
87370,17 51 07.71,-22 55 15.0,7.15,,162255.0,G3V,381416099.0,4.08832,5785.77,267.782242791275,-22.9210020154902,1.04,1.52542,7.303540634526008
13129,02 48 52.35,-46 20 49.1,7.74,,17702.0,F6V,146635812.0,4.2088199999999985,6466.09,42.21821237043221,-46.3469382448436,1.32,1.49593,3.1959014210098
25616,05 28 21.11,-22 26 03.4,6.78,,36108.0,G3V,420964096.0,4.23069,5917.93,82.0876200668028,-22.4339231122365,1.08,1.31947,4.9065159648751475
28869,06 05 42.08,-61 44 55.0,7.84,,42287.0,G0V,150064391.0,4.4494099999999985,6118.19,91.42507147219558,-61.7485813126073,1.15,1.05847,9.44539511662629
14361,03 05 18.24,-40 59 03.2,7.6,,19337.0,F5V,165143508.0,4.1116,6470.0,46.3261272223946,-40.984228184226495,1.32,1.6730900000000002,2.7883662471917976
52702,10 46 30.12,+44 06 11.9,7.91,,93213.0,F5V,392367035.0,4.27827,6218.23,161.625019143349,44.1032638773464,1.2,1.31671,12.8373279696914
100379,20 21 28.46,-66 44 58.9,6.49,,192887.0,F6V,371796948.0,4.0381800000000005,6305.09,305.367730523449,-66.74968932002629,1.24,1.76463,2.145500827054051
11505,02 28 20.50,+62 13 08.0,7.78,,15069.0,G1V,13614271.0,4.0528,5733.29,37.0863134340957,62.2190120676052,1.02,1.57375,17.022819387672318
63205,12 56 59.11,-60 08 34.5,7.7,,112365.0,F8V,436997923.0,4.31425,6159.83,194.245430786526,-60.1430030374792,1.17,1.24739,9.069535447597715
102189,20 42 20.35,+45 49 26.1,7.59,,197488.0,G2V,195800928.0,4.16316,5972.0,310.58460869108103,45.823456403322,1.1,1.4393,14.542712338946256
105391,21 20 50.94,-45 48 39.1,7.46,,202996.0,G0V,382322852.0,4.10388,5864.89,320.211917734124,-45.81087608980521,1.06,1.5126700000000002,14.717015638250466
2239,00 28 26.42,-29 17 04.7,7.1,,2477.0,F5V,246860755.0,4.0681,6258.48,7.11017702887199,-29.2847530119307,1.22,1.69107,19.564346554056126
91043,18 34 20.12,+18 41 24.7,7.39,2.0,171488.0,G0V,471000657.0,4.43537,5798.0,278.583762602127,18.690065161743604,1.04,1.02298,16.54974141525273
104436,21 09 19.63,-82 01 37.7,6.98,,199509.0,G3V,401701660.0,4.5465,5796.02,317.336368089133,-82.0272534039898,1.04,0.900118,22.290675713258654
33802,07 01 05.60,-65 42 24.0,7.33,,53658.0,F6V,167889542.0,4.28693,6500.82,105.272685677728,-65.7064990074826,1.33,1.37245,2.9199763271356884
20561,04 24 15.97,-46 38 41.3,7.06,,28154.0,F5V,153723183.0,4.13299,6517.96,66.0664662706106,-46.6448489044059,1.34,1.64471,1.754573353441043
72223,14 46 16.34,+03 30 15.1,7.38,,130125.0,G0V,368788381.0,4.41474,6129.48,221.568109979968,3.50406345460625,1.16,1.10635,4.0042405455085515
90152,18 23 51.05,-42 25 20.0,7.84,,168841.0,F5V,89817238.0,4.35283,6273.0,275.962801481478,-42.422430808841,1.22,1.21842,6.034921873030171
47225,09 37 28.69,-49 59 29.3,6.97,,83529.0,G3V,280495780.0,4.31599,5904.06,144.36940786526,-49.9909334097974,1.07,1.1905,13.21287771528946
95172,19 21 41.69,-17 14 43.2,7.38,,181576.0,F6V,334176180.0,4.04694,6429.0,290.423517335854,-17.245428949698,1.3,1.7886799999999998,5.565245432016304
69596,14 14 41.93,-27 45 42.3,7.73,,124502.0,F6V,83214030.0,4.13052,6183.42,213.67441532890496,-27.761799638215198,1.18,1.5478,19.185588419869656
69357,14 11 46.32,-12 36 40.8,7.93,,124106.0,K1V,308311310.0,4.58882,5085.0,212.942387437673,-12.6117664596684,0.85,0.7750560000000001,0.0015584681353586808
92858,18 55 18.70,-37 29 50.9,7.98,,175073.0,K1V,253888495.0,4.4775,5084.18,283.828375203968,-37.498351455965796,0.85,0.881036,7.786806778502263
85491,17 28 16.19,-20 57 49.5,7.93,,158122.0,F5V,104154767.0,4.04665,6405.0,262.06748368385297,-20.9636886117462,1.29,1.78239,6.623620383814382
3391,00 43 12.56,-37 58 56.5,7.88,,4113.0,G5V,118586897.0,4.367369999999998,5655.45,10.8024819605685,-37.9826331707659,1,1.08479,4.6283621396390355
108903,22 03 35.50,-55 58 36.2,6.88,,209268.0,F7V,231700251.0,4.01438,6068.88,330.896852259952,-55.9769598210724,1.13,1.73134,23.339242198062163
109443,22 10 21.23,-51 57 35.4,7.62,,210236.0,F8V,143897365.0,4.11731,6141.33,332.589392888946,-51.960091941751394,1.16,1.55815,16.866623630557857
90574,18 28 56.73,-25 02 34.2,7.42,,170121.0,G2V,323908909.0,4.19894,5928.0,277.23681400000004,-25.043001,1.20000004768372,,6.132163278851298
105712,21 24 40.42,-68 13 41.7,6.98,1.0,203244.0,G5V,354670806.0,4.49757,5480.0,321.169285,-68.227862,0.990000009536743,,10.561052277212548
68323,13 59 09.71,-45 28 07.7,7.38,,121852.0,F7V,359914730.0,4.00225,6158.54,209.79026812004398,-45.4689777958694,1.17,1.7865,1.0897778646794376
33817,07 01 13.61,-25 56 55.7,6.71,1.0,52698.0,K1V,63571394.0,4.554130000000002,5203.74,105.30718541553301,-25.948740845306602,0.88,0.8207479999999999,31.1957016887948
116350,23 34 34.48,-70 57 47.9,7.55,,221638.0,F6V,410187303.0,4.3600001335144,6330.82,353.644074615024,-70.96312190897059,1.12300002574921,0.95646,3.150463399909781
109439,22 10 18.96,+19 36 59.6,6.18,,210460.0,G0V,258783220.0,4.25,5502.64,332.579256689747,19.616339043917502,1.32299995422363,3.43911,20.38321724533672
45726,09 19 19.94,-58 55 45.6,7.04,,80790.0,F6V,386646447.0,4.02386,6120.0,139.833192527215,-58.9293462902532,1.15,1.72763,14.083511409677524
116421,23 35 28.53,+31 00 59.6,6.86,,221830.0,F9V,366036237.0,4.19771,5742.42,353.870394402162,31.0171757826701,1.03,1.33843,7.785494218870357
11954,02 34 11.56,-33 07 02.0,7.57,,16095.0,F7V,122522167.0,4.43854,6118.05,38.54895215979521,-33.11743268801869,1.15,1.0718,7.87238584377439
6405,01 22 17.53,+18 40 57.8,6.96,,8262.0,G3V,411629521.0,4.45711,5744.98,20.5744898952222,18.6827076324011,1.03,0.992882,17.711637311335895
104471,21 09 45.89,+19 12 38.5,6.96,,201545.0,F8V,257444121.0,4.24808,6269.86,317.441195058381,19.2107483468759,1.22,1.3746,2.7956861688295613
36138,07 26 39.05,-69 34 35.3,7.78,,59946.0,F6V,300443794.0,3.89227,6223.0,111.662054202497,-69.5763740660078,1.2,2.05347,9.786593772643883
112581,22 48 06.80,-37 45 24.0,7.49,,215768.0,G0V,214912529.0,4.48745,6067.91,342.028831321913,-37.7566619840586,1.13,1.00426,10.891007169878016
70873,14 29 36.68,+41 47 47.2,6.36,,127334.0,G5V,27525457.0,4.27465,5671.0,217.403371256524,41.7959136736733,1.01,1.2130299999999998,15.411455934051746
72043,14 44 11.74,+18 27 44.9,7.52,,129814.0,G5V,345291554.0,4.31508,5853.0,221.04872257009998,18.462117592681103,1.06,1.1861700000000002,3.8076592687291733
91837,18 43 25.45,-55 46 00.8,7.63,,172447.0,F7V,120394040.0,4.081169999999998,6130.0,280.856082,-55.767107,1.09200000762939,,0.980942523716246
72673,14 51 31.66,-60 55 51.8,7.16,,130551.0,F8V,294560973.0,4.27227,6330.4,222.882177434726,-60.930792798024214,1.25,1.3531799999999998,3.515251792059271
4151,00 53 04.28,+61 07 24.8,4.8,,5015.0,F8V,285544488.0,4.04526,6114.22,13.2674828542105,61.12397272636999,1.15,1.68559,11.535077242722327
112491,22 47 09.16,-32 40 30.8,7.58,,215641.0,G6V,206614902.0,4.55016,5531.8,341.788892490635,-32.6754565592775,0.97,0.8656440000000001,6.127855100917932
12491,02 40 42.23,+26 37 20.3,7.55,,16638.0,F7V,436840094.0,4.6999998092651385,5560.9599609375,40.176194,26.622385,1.04999995231628,,5.639042427066726
56694,11 37 29.15,-36 43 37.5,7.56,,101029.0,F6V,181160602.0,4.1889,6424.14,174.371413086144,-36.727013150858795,1.3,1.51899,2.8222243597496615
78459,16 01 02.80,+33 18 19.4,5.39,,143761.0,G2V,458494003.0,4.21935,5833.0,240.261086688628,33.303511735387694,1.05,1.3181200000000002,11.79394651628219
36801,07 34 07.17,-60 14 36.7,7.68,,61122.0,F5V,349828641.0,4.43843,6497.0,113.529821742842,-60.243446427268,1.74300003051758,,3.497384662900039
57092,11 42 14.82,-75 13 38.3,6.48,,101805.0,G1V,454726022.0,4.27902,6272.28,175.56216560479302,-75.227312947606,1.22,1.32649,18.518833467302215
23816,05 07 08.66,-17 17 58.3,7.04,,33081.0,F7V,169395153.0,4.19751,6468.58,76.7861194170453,-17.2999185142567,1.32,1.5155299999999998,0.9569680043760139
