,teff,logg,period
50821,4014.0,4.86,24.95
50822,3693.0,4.97,22.52
50823,4942.0,4.59,15.84
50824,3726.0,4.97,19.45
50825,5070.0,4.59,23.39
50826,3703.0,4.97,2.35
50827,4285.0,4.77,18.84
50828,5079.0,4.59,6.88
50829,3947.0,4.85,20.91
50830,3573.0,5.03,21.21
50831,3684.0,4.98,16.0
50832,3830.0,4.95,24.23
50833,4233.0,4.81,20.98
50834,3603.0,4.99,21.22
50835,4967.0,4.6,22.28
50836,5136.0,4.6,21.6
50837,3631.0,4.99,20.79
50838,5164.0,4.55,16.37
50839,4107.0,4.84,12.38
50840,5738.0,4.46,21.12
50841,5987.0,4.31,21.68
50842,4554.0,4.64,15.25
50843,3888.0,4.92,24.78
50844,3774.0,4.95,24.46
50845,3662.0,4.97,23.56
50846,5761.0,4.45,19.57
50847,5250.0,4.56,19.24
50848,5810.0,4.43,20.12
50849,3913.0,4.88,21.45
50850,4224.0,4.78,22.05
50851,3403.0,5.07,24.17
50852,4168.0,4.83,21.32
50853,3830.0,4.91,22.68
50854,5491.0,4.61,11.4
50855,5933.0,4.36,20.42
50856,4212.0,4.74,14.45
50857,4096.0,4.79,24.77
50858,5645.0,4.43,18.11
50859,3726.0,4.95,24.05
50860,5835.0,4.43,24.82
50861,3654.0,4.98,6.47
50862,4098.0,4.82,14.44
50863,4364.0,4.71,14.75
50864,3752.0,4.93,23.23
50865,3529.0,5.02,20.2
50866,4071.0,4.8,13.24
50867,4289.0,4.77,17.6
50868,4444.0,4.7,21.48
50869,4884.0,4.62,17.17
50870,3685.0,4.94,5.42
50871,4769.0,4.61,22.94
50872,4482.0,4.68,3.51
50873,3634.0,4.96,18.31
50874,5013.0,4.62,11.83
50875,4024.0,4.87,19.87
50876,6123.0,4.27,12.03
50877,3970.0,4.84,20.93
50878,3926.0,4.88,17.63
50879,3532.0,5.04,13.03
50880,4096.0,4.82,11.38
50881,5901.0,4.35,23.34
50882,4264.0,4.73,18.89
50883,6065.0,4.28,20.21
50884,5476.0,4.46,16.17
50885,3954.0,4.84,21.58
50886,6013.0,4.3,18.83
50887,4778.0,4.63,16.73
50888,4003.0,4.93,15.47
50889,3496.0,5.05,23.17
50890,3783.0,4.94,15.74
50891,5870.0,4.45,21.57
50892,4840.0,4.61,16.1
50893,5815.0,4.4,10.34
50894,4123.0,4.76,23.75
50895,5211.0,4.57,20.25
50896,4137.0,4.79,15.96
50897,4403.0,4.7,20.36
50898,4174.0,4.8,18.8
50899,5323.0,4.53,21.24
50900,3698.0,4.96,8.61
50901,4766.0,4.61,13.02
50902,4768.0,4.66,21.27
50903,6007.0,4.21,24.3
50904,3455.0,5.05,22.14
50905,4036.0,4.82,17.03
50906,3601.0,5.02,20.75
50907,4360.0,4.73,23.15
50908,4973.0,4.61,18.12
50909,5173.0,4.57,20.34
50910,5805.0,4.37,19.02
50911,5839.0,4.39,21.9
50912,3646.0,4.97,3.33
50913,4056.0,4.82,16.26
50914,6101.0,4.35,24.53
50915,3961.0,4.88,21.0
50916,4883.0,4.61,22.59
50917,3702.0,4.94,23.43
50918,4045.0,4.82,15.42
50919,5794.0,4.41,18.5
50920,5404.0,4.55,22.06
50921,3930.0,4.86,19.66
50922,5125.0,4.54,20.92
50923,3809.0,4.94,17.01
50924,5214.0,4.53,1.97
50925,6135.0,4.32,10.89
50926,5101.0,4.56,22.43
50927,5940.0,4.34,18.92
50928,6178.0,4.34,7.81
50929,5797.0,4.42,22.13
50930,5765.0,4.4,24.0
50931,3366.0,5.11,15.04
50932,5391.0,4.51,12.11
50933,4480.0,4.68,21.83
50934,5082.0,4.58,22.02
50935,5190.0,4.57,16.02
50936,3792.0,4.91,20.48
50937,4724.0,4.62,12.24
50938,5276.0,4.53,15.53
50939,3700.0,4.96,21.93
50940,5894.0,4.39,16.22
50941,3643.0,4.99,24.09
50942,5002.0,4.61,23.66
50943,3924.0,4.87,24.23
50944,3640.0,5.01,22.88
50945,5929.0,4.31,24.43
50946,6212.0,4.21,14.24
50947,3904.0,4.85,19.66
50948,5641.0,4.5,11.78
50949,3657.0,4.97,23.96
50950,3929.0,4.88,24.26
50951,3774.0,4.89,24.09
50952,6215.0,4.42,23.8
50953,3619.0,4.99,23.12
50954,3648.0,4.99,24.28
50955,4837.0,4.63,20.43
50956,4013.0,4.83,24.08
50957,5604.0,4.45,23.33
50958,4589.0,4.68,24.44
50959,5610.0,4.49,14.99
50960,3935.0,4.85,21.31
50961,5132.0,4.58,11.42
50962,5232.0,4.57,9.17
50963,3977.0,4.84,24.1
50964,3773.0,4.95,24.55
50965,3531.0,5.05,19.32
50966,5237.0,4.54,23.75
50967,5312.0,4.55,24.68
50968,3835.0,4.89,19.31
50969,4826.0,4.62,22.35
50970,4911.0,4.61,12.18
50971,3552.0,5.03,24.36
50972,4861.0,4.6,20.98
50973,6083.0,4.29,24.84
50974,5785.0,4.37,21.5
50975,6016.0,4.21,21.77
50976,3624.0,5.0,23.99
50977,4575.0,4.69,22.36
50978,3581.0,5.0,18.41
50979,4467.0,4.69,24.49
50980,4245.0,4.74,23.42
50981,3600.0,5.01,22.37
50982,4068.0,4.79,16.81
50983,4963.0,4.61,2.44
50984,3878.0,4.89,21.41
50985,5703.0,4.51,19.95
50986,3862.0,4.87,24.49
50987,4033.0,4.82,17.74
50988,3497.0,5.05,19.18
50989,4085.0,4.82,23.61
50990,4650.0,4.65,24.85
50991,5254.0,4.53,18.21
50992,4114.0,4.8,15.93
50993,4168.0,4.76,21.44
50994,3721.0,4.94,7.16
50995,5725.0,4.43,23.26
50996,6060.0,4.3,21.62
50997,4803.0,4.63,17.7
50998,4596.0,4.66,8.84
50999,3680.0,4.96,23.86
51000,4152.0,4.76,18.81
51001,5271.0,4.54,22.93
51002,5742.0,4.43,5.17
51003,4482.0,4.79,4.54
51004,5418.0,4.54,18.58
51005,3601.0,5.02,18.32
51006,4520.0,4.68,24.73
51007,3852.0,4.86,4.19
51008,3938.0,4.84,17.17
51009,3857.0,4.86,16.32
51010,6032.0,4.23,18.52
51011,3586.0,5.01,21.96
51012,3693.0,4.99,24.57
51013,6128.0,4.3,23.83
51014,4548.0,4.72,22.07
51015,5830.0,4.44,21.67
51016,4191.0,4.79,22.91
51017,3816.0,4.95,20.07
51018,4996.0,4.62,21.13
51019,5516.0,4.51,17.58
51020,5338.0,4.57,16.6
51021,3871.0,4.88,24.65
51022,3815.0,4.88,21.07
51023,3849.0,4.93,18.66
51024,3660.0,4.97,19.88
51025,4022.0,4.8,13.0
51026,3708.0,4.99,17.54
51027,3738.0,4.97,24.48
51028,5582.0,4.46,8.75
51029,4459.0,4.69,12.31
51030,4167.0,4.78,14.99
51031,4013.0,4.83,21.94
51032,3769.0,4.93,24.91
51033,6009.0,4.23,18.63
51034,4034.0,4.82,23.14
51035,5056.0,4.58,23.17
51036,5500.0,4.53,17.93
51037,5138.0,4.56,14.51
51038,3667.0,4.95,5.66
51039,5680.0,4.43,17.8
51040,4573.0,4.65,20.48
51041,4922.0,4.63,15.89
51042,5459.0,4.52,16.76
51043,4020.0,4.91,15.93
51044,3609.0,5.0,24.78
51045,5387.0,4.51,5.58
51046,3523.0,5.01,15.98
51047,4827.0,4.63,17.3
51048,5037.0,4.54,13.09
51049,6062.0,4.23,15.6
51050,5482.0,4.56,4.94
51051,4891.0,4.59,19.14
51052,4618.0,4.65,19.48
51053,3645.0,4.95,5.04
51054,3857.0,4.91,16.22
51055,4016.0,4.83,8.82
51056,4096.0,4.78,21.43
51057,6052.0,4.31,12.55
51058,6160.0,4.21,21.18
51059,3643.0,5.03,3.44
51060,4325.0,4.74,13.04
51061,3775.0,4.99,23.54
51062,3998.0,4.87,24.02
51063,5305.0,4.53,11.96
51064,6080.0,4.26,16.47
51065,6202.0,4.26,15.2
51066,4660.0,4.65,22.37
51067,4845.0,4.61,7.0
51068,3561.0,4.98,20.94
51069,5898.0,4.36,14.19
51070,5400.0,4.56,16.08
51071,5383.0,4.5,19.82
51072,5047.0,4.57,15.73
51073,4082.0,4.81,15.99
51074,5104.0,4.5,14.75
51075,5286.0,4.55,15.53
51076,4936.0,4.61,24.44
51077,4139.0,4.79,18.43
51078,5242.0,4.57,10.27
51079,4819.0,4.64,21.21
51080,5911.0,4.45,15.94
51081,3770.0,4.92,21.26
51082,5046.0,4.7,16.64
51083,4103.0,4.8,4.05
51084,3725.0,4.95,16.25
51085,4129.0,4.78,19.86
51086,5151.0,4.57,16.9
51087,3766.0,4.97,16.05
51088,5752.0,4.37,6.0
51089,5206.0,4.56,15.93
51090,5424.0,4.54,16.08
51091,5428.0,4.51,22.49
51092,4020.0,4.82,18.72
51093,5724.0,4.32,5.78
51094,3802.0,4.91,15.96
51095,3785.0,4.96,20.93
51096,5455.0,4.65,15.09
51097,5836.0,4.4,15.08
51098,5753.0,4.48,21.28
51099,4791.0,4.61,24.88
51100,4785.0,4.66,14.82
51101,3848.0,4.9,15.79
51102,3682.0,4.95,17.75
51103,5588.0,4.47,14.94
51104,4011.0,4.87,17.67
51105,5567.0,4.45,13.42
51106,3605.0,5.0,1.69
51107,5529.0,4.5,18.45
51108,3825.0,4.9,18.72
51109,3886.0,4.89,14.74
51110,5127.0,4.53,18.51
51111,5009.0,4.58,5.69
51112,5656.0,4.41,21.01
51113,5715.0,4.42,16.67
51114,4975.0,4.59,17.91
51115,4623.0,4.68,16.52
51116,4988.0,4.51,21.13
51117,5780.0,4.39,15.75
51118,4546.0,4.71,19.44
51119,3579.0,4.98,17.79
51120,5880.0,4.33,16.43
51121,4822.0,4.6,17.14
51122,3728.0,4.91,19.74
51123,3919.0,4.88,18.88
51124,5777.0,4.43,14.24
51125,3835.0,4.93,24.32
51126,3808.0,4.94,19.67
51127,5777.0,4.42,17.2
51128,5887.0,4.35,12.12
51129,3893.0,4.88,24.38
51130,4859.0,4.67,15.75
51131,5167.0,4.54,18.28
51132,3650.0,4.98,6.7
51133,5080.0,4.61,20.7
51134,5643.0,4.45,16.47
51135,5715.0,4.41,15.35
51136,3793.0,4.92,17.86
51137,3545.0,5.02,16.71
51138,5357.0,4.53,20.63
51139,5218.0,4.53,15.86
51140,5955.0,4.32,20.75
51141,6016.0,4.29,17.38
51142,3792.0,4.91,21.05
51143,3879.0,4.86,24.92
51144,5953.0,4.28,18.87
51145,4426.0,4.68,20.37
51146,3957.0,4.86,11.12
51147,3854.0,4.89,21.33
51148,5442.0,4.51,18.47
51149,5564.0,4.49,21.36
51150,4711.0,4.64,20.46
51151,4276.0,4.74,16.41
51152,5041.0,4.6,21.52
51153,5343.0,4.51,20.75
51154,5017.0,4.61,19.27
51155,4033.0,4.82,18.82
51156,5960.0,4.3,16.22
51157,5784.0,4.4,17.22
51158,3948.0,4.86,16.27
51159,3492.0,5.07,18.35
51160,3700.0,4.96,20.17
51161,3864.0,4.89,16.05
51162,3739.0,4.97,19.96
51163,3887.0,4.91,16.16
51164,3791.0,4.98,24.6
51165,6048.0,4.36,5.62
51166,3891.0,4.89,23.41
51167,5846.0,4.21,10.06
51168,3551.0,5.0,19.81
51169,3558.0,5.02,15.41
51170,5882.0,4.38,20.09
51171,3557.0,5.02,8.06
51172,3593.0,5.03,20.25
51173,4619.0,4.65,20.1
51174,4727.0,4.64,16.39
51175,4403.0,4.72,24.36
51176,3758.0,4.97,18.84
51177,3668.0,4.98,17.17
51178,4856.0,4.62,11.32
51179,4006.0,4.84,20.16
51180,4868.0,4.62,21.41
51181,4007.0,4.83,16.62
51182,3783.0,4.94,21.03
51183,3996.0,4.82,16.56
51184,5052.0,4.57,20.52
51185,4579.0,4.65,16.24
51186,5744.0,4.53,19.95
51187,4151.0,4.77,1.91
51188,3801.0,4.95,16.14
51189,4075.0,4.84,21.32
51190,3995.0,4.82,20.01
51191,3732.0,4.93,19.51
51192,4217.0,4.78,19.95
51193,4650.0,4.63,20.15
51194,3711.0,4.97,23.18
51195,4671.0,4.63,20.52
51196,6208.0,4.24,21.97
51197,3499.0,5.05,19.03
51198,3797.0,4.91,20.56
51199,3714.0,4.97,20.12
51200,3712.0,4.96,18.85
51201,4251.0,4.76,14.32
51202,3833.0,4.93,17.04
51203,5568.0,4.45,21.43
51204,3701.0,4.97,19.44
51205,4074.0,4.8,21.24
51206,3594.0,5.03,5.25
51207,4020.0,4.82,20.44
51208,5385.0,4.55,21.18
51209,4373.0,4.73,21.08
51210,4738.0,4.63,15.8
51211,5461.0,4.51,7.5
51212,3545.0,5.04,19.94
51213,3730.0,4.99,19.69
51214,3808.0,4.93,21.14
51215,4628.0,4.65,15.39
51216,5759.0,4.41,14.21
51217,4030.0,4.84,21.32
51218,3743.0,4.96,15.13
51219,4088.0,4.82,17.05
51220,5211.0,4.57,16.69
51221,4911.0,4.6,21.07
51222,3679.0,4.99,20.33
51223,5645.0,4.41,18.98
51224,5394.0,4.53,18.54
51225,6029.0,4.27,21.31
51226,4509.0,4.7,20.63
51227,4779.0,4.64,23.82
51228,4977.0,4.59,16.92
51229,4045.0,4.81,19.35
51230,5008.0,4.6,19.39
51231,3742.0,4.93,18.81
51232,3891.0,4.89,2.37
51233,4503.0,4.7,11.43
51234,5165.0,4.55,11.21
51235,3979.0,4.83,22.27
51236,6020.0,4.25,24.62
51237,6221.0,4.24,3.7
51238,4117.0,4.77,24.62
51239,4624.0,4.66,14.09
51240,4585.0,4.63,16.34
51241,4901.0,4.58,12.85
51242,3967.0,4.86,19.91
51243,4847.0,4.62,18.22
51244,5116.0,4.57,20.84
51245,3964.0,4.84,15.12
51246,4418.0,4.76,19.99
51247,3575.0,5.02,17.21
51248,5695.0,4.34,17.0
51249,5809.0,4.41,20.69
51250,3690.0,4.99,20.19
51251,5173.0,4.54,24.65
51252,4000.0,4.85,16.16
51253,4764.0,4.62,20.6
51254,3445.0,5.09,19.8
51255,3718.0,4.97,20.57
51256,4586.0,4.65,22.13
51257,3694.0,4.97,16.37
51258,4077.0,4.8,22.38
51259,3619.0,4.98,20.12
51260,3736.0,4.93,15.59
51261,4761.0,4.6,22.39
51262,5347.0,4.53,17.23
51263,6084.0,4.22,19.84
51264,3450.0,5.14,22.56
51265,3770.0,4.9,19.69
51266,5183.0,4.5,18.48
51267,4617.0,4.63,18.05
51268,5729.0,4.42,19.92
51269,3752.0,4.94,16.5
51270,4025.0,4.83,16.9
51271,4017.0,4.84,20.76
51272,3455.0,5.05,17.28
51273,3971.0,4.88,19.69
51274,3505.0,5.05,19.86
51275,5308.0,4.61,12.19
51276,5775.0,4.43,24.73
51277,5032.0,4.55,19.27
51278,4537.0,4.67,21.49
51279,5762.0,4.43,17.7
51280,3803.0,4.9,23.21
51281,5263.0,4.52,20.86
51282,3780.0,4.93,23.65
51283,4177.0,4.79,16.24
51284,4508.0,4.7,16.3
51285,5046.0,4.6,11.97
51286,3835.0,4.9,8.75
51287,5917.0,4.28,18.33
51288,5752.0,4.5,17.82
51289,4107.0,4.8,18.93
51290,4642.0,4.64,22.78
51291,4591.0,4.67,21.63
51292,5993.0,4.31,16.7
51293,4624.0,4.66,23.45
51294,5825.0,4.38,19.76
51295,3633.0,4.97,16.69
51296,4610.0,4.65,12.4
51297,3920.0,4.87,22.84
51298,4761.0,4.62,11.14
51299,3575.0,5.02,21.66
51300,3973.0,4.84,24.22
51301,4975.0,4.62,24.99
51302,4138.0,4.79,21.66
51303,3488.0,5.04,2.21
51304,5530.0,4.49,10.57
51305,5071.0,4.62,8.97
51306,5936.0,4.23,14.68
51307,3905.0,4.89,13.29
51308,5500.0,4.49,20.73
51309,3813.0,4.91,18.78
51310,5922.0,4.37,20.02
51311,4030.0,4.85,19.67
51312,3445.0,5.06,20.69
51313,6051.0,4.25,22.05
51314,4884.0,4.61,13.67
51315,5310.0,4.52,24.2
51316,5109.0,4.55,18.26
51317,6162.0,4.25,15.54
51318,3683.0,4.98,18.07
51319,3556.0,4.99,11.18
51320,4035.0,4.82,22.61
51321,3715.0,4.99,19.2
51322,3561.0,5.04,13.74
51323,4828.0,4.61,9.92
51324,3856.0,4.91,16.73
51325,3513.0,5.06,14.47
51326,4479.0,4.69,12.9
51327,4666.0,4.63,20.03
51328,5031.0,4.59,10.14
51329,3826.0,4.91,20.76
51330,4634.0,4.64,15.69
51331,5720.0,4.44,10.38
51332,5201.0,4.62,24.3
51333,4843.0,4.62,16.02
51334,3976.0,4.81,21.71
51335,6074.0,4.22,12.19
51336,5745.0,4.2,15.29
51337,3918.0,4.88,21.98
51338,5227.0,4.57,4.31
51339,4129.0,4.79,20.87
51340,5451.0,4.51,19.26
51341,3749.0,4.91,21.37
51342,4696.0,4.64,16.66
51343,3957.0,4.86,6.57
51344,5151.0,4.56,13.24
51345,5998.0,4.28,2.51
51346,5675.0,4.5,19.19
51347,3667.0,4.94,18.79
51348,6081.0,4.28,15.92
51349,3866.0,4.88,3.66
51350,4041.0,4.82,2.25
51351,4532.0,4.66,22.48
51352,3864.0,4.91,15.95
51353,3994.0,4.86,21.22
51354,4424.0,4.67,15.09
51355,5100.0,4.58,15.39
51356,4268.0,4.75,17.27
51357,4780.0,4.63,21.16
51358,5866.0,4.38,8.12
51359,4091.0,4.82,21.99
51360,5811.0,4.41,6.63
51361,3905.0,4.86,20.54
51362,5283.0,4.56,6.06
51363,5816.0,4.4,13.23
51364,5350.0,4.51,14.89
51365,3637.0,4.98,6.05
51366,3942.0,4.85,22.56
51367,4893.0,4.61,22.61
51368,3661.0,4.96,15.24
51369,4852.0,4.6,16.77
51370,4136.0,4.78,15.67
51371,5082.0,4.57,20.64
51372,4054.0,4.82,18.54
51373,6007.0,4.25,14.46
51374,5221.0,4.52,14.54
51375,3616.0,4.98,21.38
51376,5093.0,4.59,13.84
51377,4785.0,4.61,20.43
51378,4626.0,4.65,17.3
51379,5374.0,4.5,9.21
51380,5664.0,4.43,24.72
51381,5776.0,4.46,5.77
51382,3922.0,4.88,17.95
51383,3758.0,4.91,21.32
51384,3889.0,4.87,15.89
51385,5869.0,4.33,11.62
51386,3745.0,4.91,17.45
51387,4373.0,4.71,2.55
51388,4980.0,4.6,10.48
51389,3602.0,5.0,22.07
51390,3896.0,4.9,12.58
51391,5157.0,4.6,21.22
51392,5198.0,4.57,19.82
51393,3700.0,4.97,17.37
51394,4706.0,4.63,10.45
51395,6127.0,4.23,6.91
51396,5387.0,4.53,19.11
51397,5610.0,4.46,8.94
51398,5773.0,4.39,21.12
51399,5746.0,4.41,19.12
51400,3593.0,5.02,15.08
51401,3668.0,4.99,20.16
51402,3598.0,5.01,19.52
51403,3825.0,4.92,22.36
51404,5297.0,4.56,21.95
51405,5941.0,4.21,15.48
51406,5444.0,4.5,21.76
51407,4635.0,4.65,9.89
51408,4954.0,4.64,23.88
51409,5114.0,4.57,15.86
51410,4095.0,4.79,1.76
51411,3775.0,4.93,14.4
51412,5092.0,4.58,10.46
51413,3610.0,5.01,19.71
51414,5859.0,4.32,9.14
51415,5590.0,4.46,16.67
51416,5504.0,4.55,23.09
51417,3606.0,5.01,16.6
51418,5227.0,4.51,22.37
51419,4792.0,4.62,14.02
51420,4296.0,4.74,20.85
51421,6065.0,4.21,15.69
51422,5837.0,4.44,14.47
51423,5398.0,4.43,24.81
51424,4616.0,4.65,21.28
51425,3591.0,5.02,4.99
51426,5139.0,4.56,18.93
51427,3901.0,5.02,7.35
51428,5652.0,4.48,14.81
51429,3979.0,4.84,4.12
51430,5697.0,4.49,9.09
51431,3788.0,4.91,24.3
51432,3766.0,4.94,16.83
51433,3737.0,4.95,23.31
51434,3686.0,4.97,7.77
51435,4727.0,4.63,18.33
51436,3589.0,4.98,17.98
51437,3601.0,5.01,18.14
51438,4678.0,4.64,20.91
51439,5773.0,4.36,12.62
51440,5887.0,4.36,18.78
51441,4553.0,4.68,14.0
51442,5891.0,4.28,6.61
51443,5328.0,4.56,19.84
51444,5044.0,4.57,17.21
51445,5820.0,4.39,21.46
51446,4780.0,4.61,19.43
51447,4980.0,4.59,18.56
51448,4487.0,4.68,18.85
51449,5172.0,4.57,19.6
51450,3743.0,4.95,18.33
51451,5712.0,4.46,14.92
51452,5143.0,4.57,14.26
51453,3792.0,4.92,22.05
51454,3818.0,4.91,15.7
51455,3915.0,5.02,3.17
51456,4618.0,4.64,18.89
51457,4823.0,4.6,14.9
51458,3892.0,4.86,20.12
51459,3922.0,4.86,19.34
51460,3888.0,4.88,23.86
51461,4787.0,4.61,15.23
51462,5614.0,4.51,24.63
51463,4065.0,4.83,20.6
51464,5127.0,4.56,18.91
51465,4527.0,4.66,16.29
51466,4017.0,4.83,15.7
51467,4186.0,4.75,16.7
51468,5040.0,4.57,20.18
51469,4777.0,4.62,7.6
51470,4440.0,4.7,17.3
51471,4762.0,4.62,10.19
51472,5919.0,4.22,12.39
51473,4047.0,4.81,15.11
51474,4825.0,4.61,16.83
51475,5219.0,4.55,24.09
51476,4659.0,4.66,21.41
51477,3932.0,4.87,17.17
51478,5183.0,4.59,4.5
51479,4305.0,4.74,22.1
51480,3849.0,4.88,16.17
51481,4090.0,4.88,19.29
51482,5286.0,4.54,23.65
51483,3749.0,4.92,18.18
51484,3708.0,4.96,21.19
51485,5844.0,4.31,24.66
51486,3803.0,4.94,21.05
51487,4298.0,4.73,20.77
51488,4163.0,4.78,5.27
51489,3874.0,4.89,2.39
51490,5428.0,4.52,11.33
51491,5562.0,4.52,21.6
51492,4185.0,4.78,24.89
51493,4945.0,4.62,14.88
51494,5524.0,4.49,14.47
51495,4509.0,4.68,18.73
51496,3604.0,5.01,21.27
51497,5682.0,4.41,7.01
51498,3867.0,4.91,24.24
51499,4132.0,4.79,18.59
51500,3703.0,4.93,19.87
51501,3508.0,5.01,2.36
51502,5039.0,4.55,14.47
51503,3849.0,4.88,16.76
51504,5905.0,4.34,13.44
51505,4135.0,4.77,19.49
51506,5005.0,4.59,11.44
51507,5036.0,4.59,15.99
51508,3541.0,5.03,21.18
51509,4700.0,4.64,9.2
51510,3680.0,4.93,7.93
51511,3918.0,4.84,18.39
51512,3999.0,4.82,22.73
51513,5904.0,4.29,5.46
51514,4689.0,4.63,19.27
51515,4888.0,4.62,20.37
51516,4207.0,4.78,15.82
51517,4150.0,4.78,16.22
51518,4713.0,4.64,16.26
51519,3507.0,5.04,21.5
51520,5218.0,4.64,21.19
51521,5228.0,4.6,22.44
51522,5106.0,4.56,20.76
51523,4827.0,4.63,16.89
51524,3689.0,4.94,19.13
51525,4063.0,4.83,15.56
51526,5254.0,4.54,9.81
51527,4228.0,4.75,21.97
51528,3848.0,4.89,23.7
51529,5852.0,4.36,24.94
51530,4020.0,4.84,20.42
51531,5286.0,4.57,11.7
51532,5469.0,4.37,22.61
51533,3818.0,4.89,19.52
51534,4775.0,4.63,20.27
51535,4067.0,4.82,21.1
51536,5155.0,4.62,17.54
51537,3858.0,4.94,23.3
51538,4983.0,4.62,15.97
51539,4158.0,4.77,18.55
51540,3705.0,5.03,20.2
51541,3971.0,4.86,19.77
51542,4083.0,4.79,17.58
51543,3938.0,4.84,19.97
51544,3632.0,5.0,18.88
51545,4017.0,4.82,19.48
51546,3571.0,5.0,22.29
51547,3710.0,4.94,17.87
51548,4428.0,4.69,20.51
51549,4584.0,4.66,18.35
51550,5621.0,4.45,16.26
51551,4043.0,4.8,16.65
51552,5573.0,4.47,21.6
51553,4064.0,4.82,22.33
51554,4900.0,4.62,22.5
51555,4638.0,4.64,19.72
51556,5483.0,4.49,19.05
51557,4100.0,4.82,17.18
51558,4019.0,4.82,18.12
51559,3761.0,4.99,20.69
51560,4074.0,4.82,23.81
51561,5426.0,4.53,18.05
51562,5425.0,4.53,14.54
51563,5362.0,4.53,20.33
51564,4828.0,4.61,23.85
51565,3953.0,4.87,20.31
51566,4729.0,4.64,18.05
51567,3319.0,5.14,17.27
51568,3930.0,4.88,15.95
51569,4272.0,4.75,16.96
51570,5744.0,4.44,13.46
51571,3719.0,4.97,22.51
51572,4454.0,4.68,21.57
51573,4051.0,4.81,14.11
51574,4435.0,4.69,22.08
51575,4915.0,4.61,24.15
51576,4560.0,4.67,24.84
51577,3481.0,5.06,20.26
51578,4862.0,4.6,20.56
51579,5088.0,4.59,10.85
51580,4671.0,4.71,16.72
51581,4837.0,4.61,24.12
51582,4671.0,4.64,20.13
51583,4590.0,4.65,19.77
51584,5026.0,4.63,23.61
51585,5196.0,4.55,20.13
51586,4657.0,4.65,18.56
51587,5233.0,4.51,17.9
51588,6061.0,4.23,14.84
51589,5308.0,4.56,19.48
51590,5347.0,4.55,21.35
51591,5503.0,4.5,17.28
51592,6027.0,4.21,3.86
51593,4920.0,4.6,24.24
51594,4662.0,4.65,9.94
51595,4048.0,4.82,16.0
51596,4781.0,4.62,9.23
51597,3717.0,4.95,22.62
51598,4897.0,4.59,22.68
51599,3494.0,5.01,19.23
51600,3644.0,4.96,22.51
51601,5224.0,4.57,16.69
51602,4510.0,4.67,21.3
51603,5705.0,4.45,21.29
51604,5582.0,4.52,21.72
51605,5118.0,4.59,19.67
51606,3699.0,4.94,15.9
51607,5444.0,4.52,23.7
51608,4887.0,4.62,16.02
51609,5705.0,4.46,21.91
51610,5361.0,4.54,21.51
51611,4605.0,4.66,14.3
51612,3606.0,4.99,22.17
51613,5430.0,4.51,21.61
51614,4848.0,4.61,19.58
51615,4185.0,4.76,15.11
51616,4532.0,4.71,15.15
51617,4764.0,4.63,15.89
51618,4524.0,4.66,19.5
51619,3979.0,4.89,16.57
51620,3618.0,4.98,20.86
51621,5869.0,4.29,18.44
51622,3959.0,4.85,22.75
51623,4878.0,4.62,8.66
51624,4974.0,4.6,21.65
51625,4789.0,4.62,1.66
51626,4292.0,4.72,19.79
51627,4436.0,4.69,16.44
51628,4016.0,4.83,22.67
51629,4066.0,4.8,17.26
51630,3795.0,4.93,19.07
51631,4012.0,4.86,12.86
51632,3847.0,4.89,23.86
51633,3755.0,4.92,10.15
51634,3968.0,4.83,23.97
51635,6007.0,4.28,6.83
51636,5302.0,4.55,23.97
51637,3399.0,5.12,20.55
51638,5983.0,4.3,16.77
51639,3896.0,4.91,19.04
51640,5370.0,4.53,24.17
51641,3587.0,5.02,19.25
51642,5793.0,4.46,16.43
51643,5634.0,4.49,23.83
51644,4957.0,4.6,24.94
51645,4829.0,4.61,21.54
51646,3754.0,4.95,17.23
51647,5606.0,4.5,22.5
51648,4915.0,4.6,20.17
51649,4502.0,4.67,24.17
51650,3838.0,4.9,20.39
51651,4891.0,4.61,16.32
51652,4215.0,4.75,16.93
